VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
1434,1196,Chandrashekar Desai,33,M,0
1435,1197,Kavitha Swamy,34,F,0
1436,1198,Padma Swamy,53,F,0
1437,1199,Bhagya Patil,44,F,0
1438,1200,Deepak Naik,74,M,0
1439,1201,Santosh Patil,74,M,0
1440,1201,Harish Acharya,32,M,0
1441,1202,Basavaraj Fernandes,42,M,0
1442,1203,Shobha Rao,60,F,0
1443,1204,Basavaraj Hegde,47,M,0
1444,1205,Harish Rao,61,M,0
1445,1206,Manjula Kumar,29,F,0
1446,1206,Peter Naik,23,M,0
1447,1207,Vani Reddy,38,F,0
1448,1208,Padma Shetty,58,F,0
1449,1209,Umesh Gowda,45,M,0
1450,1210,Peter Desai,39,M,0
1451,1211,Venkatesh Swamy,68,M,0
1452,1212,Asha Hegde,17,F,0
1453,1213,Rekha Naik,16,F,0
1454,1213,Lakshmi Khan,24,F,0
1455,1214,Ravi Khan,19,M,0
1456,1215,Naveen Reddy,52,M,0
1457,1216,Manjula,60,F,0
1458,1217,Naveen D'Souza,30,M,0
1459,1217,Mary Reddy,54,F,0
1460,1218,Asha Reddy,17,F,0
1461,1219,Ayesha Khan,27,F,0
1462,1219,Manjula Acharya,37,F,0
1463,1220,Padma Reddy,36,F,0
1464,1221,Vani Desai,31,F,0
1465,1221,Karthik Fernandes,12,M,0
1466,1222,Sunitha Fernandes,21,F,0
1467,1223,Suresh Gowda,45,M,0
1468,1224,Manjunath Desai,43,M,0
1469,1225,Raghavendra Sheikh,50,M,0
1470,1225,Salman Fernandes,52,M,0
1471,1226,Prakash Sheikh,69,M,0
1472,1227,Prakash Hegde,57,M,0
1473,1228,Rekha Khan,20,F,0
1474,1229,Abdul Shetty,52,M,0
1475,1230,Kiran Kumar,66,M,0
1476,1231,Bhagya Acharya,24,F,0
1477,1232,Lakshmi D'Souza,58,F,0
1478,1233,Venkatesh Shetty,12,M,0
1479,1234,Prakash D'Souza,16,M,0
1480,1235,Salman Sheikh,66,M,0
1481,1236,Arun Murthy,15,M,0
1482,1237,Padma Reddy,56,F,0
1483,1237,Mahesh Kumar,38,M,0
1484,1238,Raghavendra Sheikh,18,M,0
1485,1239,Basavaraj Naik,29,M,0
1486,1240,Bhagya Kumar,18,F,0
1487,1240,Arun Patil,57,M,0
1488,1241,Suresh Khan,64,M,0
1489,1242,Divya Khan,62,F,0
1490,1243,Savitha Naik,63,F,0
1491,1244,Divya Shetty,22,F,0
1492,1245,Ayesha Rao,71,F,0
1493,1246,Bhagya Murthy,51,F,0
1494,1247,Divya Acharya,48,F,0
1495,1248,Arun Kulkarni,74,M,0
1496,1249,Joseph Naik,43,M,0
1497,1250,Geetha Rao,15,F,0
1498,1251,Divya Poojary,68,F,0
1499,1252,Harish Shetty,47,M,0
1500,1253,Venkatesh Desai,41,M,0
1501,1254,Shobha Swamy,49,F,0
1502,1254,Manjula Reddy,74,F,0
1503,1255,Prakash Poojary,21,M,0
1504,1256,Harish Fernandes,22,M,0
1505,1257,Karthik D'Souza,30,M,0
1506,1258,Imran Poojary,18,M,0
1507,1259,Karthik Acharya,62,M,0
1508,1260,Divya,39,F,0
1509,1261,Fathima Kumar,51,F,0
1510,1261,Santosh Kumar,24,M,0
1511,1262,Arun Acharya,65,M,0
1512,1263,Girish Kulkarni,66,M,0
1513,1264,Kavitha Shetty,41,F,0
1514,1265,Umesh Poojary,26,M,0
1515,1266,Anand Poojary,25,M,0
1516,1267,Chandrashekar Poojary,42,M,0
1517,1268,Vinay Sheikh,66,M,0
1518,1268,Lakshmi Kumar,37,F,0
1519,1269,Lokesh Fernandes,51,M,0
1520,1269,Sunitha Naik,14,F,0
1521,1270,Savitha Kulkarni,38,F,0
1522,1271,Sunitha Khan,44,F,0
1523,1272,Asha Acharya,71,F,0
1524,1273,Harish Patil,75,M,0
1525,1274,Mahesh Patil,55,M,0
1526,1275,Santosh Rao,29,M,0
1527,1275,Vani Rao,34,F,0
1528,1276,Abdul Rao,57,M,0
1529,1276,Vinay Hegde,66,M,0
1530,1277,Bhagya Hegde,60,F,1
1531,1277,Vinay Murthy,66,M,0
1532,1278,Rekha Acharya,55,F,0
1533,1279,Vani Desai,37,F,0
1534,1280,Santosh Acharya,67,M,0
1535,1281,Sunitha Swamy,40,F,0
1536,1282,Mary Murthy,35,F,0
1537,1283,Harish Rao,68,M,0
1538,1284,Rekha Naik,42,F,0
1539,1285,Roopa Naik,60,F,0
1540,1286,Umesh Hegde,27,M,0
1541,1287,Imran Kulkarni,26,M,0
1542,1288,Salman Patil,38,M,0
1543,1289,Savitha Naik,48,F,0
1544,1289,Geetha Swamy,15,F,0
1545,1290,Savitha Poojary,13,F,0
1546,1290,Girish Sheikh,21,M,0
1547,1291,Anand Fernandes,57,M,0
1548,1292,Padma D'Souza,60,F,0
1549,1293,Rekha,26,F,0
1550,1294,Pooja Naik,64,F,0
1551,1295,Shruthi Kulkarni,27,F,0
1552,1296,Mahesh D'Souza,55,M,0
1553,1296,Venkatesh Acharya,22,M,0
1554,1297,Manjula Swamy,35,F,0
1555,1298,Prakash Naik,26,M,0
1556,1298,Mary Hegde,51,F,0
1557,1299,Rekha Kumar,37,F,0
1558,1300,Pooja Swamy,29,F,0
1559,1301,Naveen Naik,20,M,0
1560,1302,Karthik Poojary,52,M,0
1561,1303,Geetha Acharya,70,F,0
1562,1304,Kiran Rao,12,M,0
1563,1305,Shruthi,12,F,0
1564,1306,Sunitha Swamy,24,F,0
1565,1307,Venkatesh Fernandes,61,M,0
1566,1308,Vinay Poojary,32,M,0
1567,1308,Harish Reddy,13,M,0
1568,1309,Salman,47,M,0
1569,1310,Bhagya Swamy,42,F,0
1570,1311,Harish Khan,73,M,0
1571,1312,Divya Acharya,62,F,0
1572,1313,Nagaraj Desai,73,M,0
1573,1314,Abdul Murthy,72,M,0
1574,1315,Imran Kulkarni,67,M,0
1575,1316,Kiran Gowda,35,M,0
1576,1317,Venkatesh Patil,65,M,0
1577,1318,Meena Gowda,50,F,0
1578,1319,Kiran Shetty,16,M,0
1579,1320,Santosh Poojary,71,M,0
1580,1321,Abdul Kumar,31,M,0
1581,1322,Kiran Desai,32,M,0
1582,1323,Basavaraj Kumar,31,M,0
1583,1324,Padma Patil,42,F,0
1584,1325,Rekha Khan,26,F,0
1585,1326,Prakash Poojary,14,M,0
1586,1326,Savitha Shetty,51,F,0
1587,1327,Bhagya Rao,47,F,0
1588,1328,Peter Patil,46,M,0
1589,1328,Mahesh Kulkarni,27,M,0
1590,1329,Shobha Kumar,52,F,0
1591,1330,Lakshmi Rao,37,F,0
1592,1331,Kavitha,74,F,0
1593,1332,Naveen Kumar,14,M,0
1594,1333,Divya Poojary,39,F,0
1595,1334,Chandrashekar D'Souza,56,M,0
1596,1335,Basavaraj Khan,24,M,0
1597,1336,Lakshmi Kumar,23,F,0
1598,1337,Vinay Swamy,54,M,0
1599,1338,Shruthi,27,F,0
1600,1339,Imran Patil,72,M,0
1601,1340,Suresh D'Souza,39,M,0
1602,1341,Deepak Kulkarni,25,M,0
1603,1342,Salman Reddy,72,M,0
1604,1343,Meena Naik,15,F,0
1605,1344,Nagaraj Kumar,51,M,0
1606,1345,Kiran Khan,22,M,0
1607,1346,Abdul Patil,62,M,0
1608,1347,Fathima,23,F,0
1609,1348,Geetha Desai,57,F,0
1610,1349,Salman Hegde,39,M,0
1611,1349,Nagaraj Hegde,67,M,0
1612,1350,Asha Hegde,43,F,0
1613,1351,Sunitha Hegde,15,F,0
1614,1352,Santosh Reddy,28,M,0
1615,1353,Mahesh Kulkarni,39,M,0
1616,1353,Harish Hegde,33,M,0
1617,1354,Savitha Gowda,70,F,0
1618,1355,Divya Poojary,74,F,0
1619,1355,Sunitha,55,F,0
1620,1356,Bhagya Patil,26,F,0
1621,1357,Vinay Khan,45,M,0
1622,1358,Lokesh,17,M,0
1623,1359,Imran Poojary,47,M,0
1624,1360,Padma,43,F,0
1625,1361,Harish Hegde,53,M,0
1626,1362,Roopa Sheikh,23,F,0
1627,1363,Raghavendra Acharya,43,M,0
1628,1364,Abdul Poojary,18,M,0
1629,1365,Manjunath Fernandes,28,M,0
1630,1365,Imran Reddy,18,M,0
1631,1366,Mary Khan,20,F,0
1632,1367,Salman Naik,49,M,0
1633,1368,Roopa Swamy,56,F,0
1634,1369,Raghavendra Sheikh,66,M,0
1635,1370,Rekha Gowda,37,F,0
1636,1370,Asha Sheikh,35,F,0
1637,1371,Nagaraj Khan,45,M,0
1638,1372,Rekha Kulkarni,34,F,0
1639,1373,Shivakumar Hegde,13,M,0
1640,1374,Lakshmi Khan,42,F,0
1641,1374,Divya Murthy,55,F,0
1642,1375,Roopa Naik,16,F,0
1643,1376,Santosh Desai,20,M,0
1644,1377,Pooja Poojary,35,F,0
1645,1378,Vani Murthy,41,F,0
1646,1379,Meena D'Souza,13,F,0
1647,1380,Naveen Acharya,18,M,0
1648,1380,Lakshmi Khan,41,F,0
1649,1381,Fathima,56,F,0
1650,1382,Geetha Khan,60,F,0
1651,1383,Divya Hegde,52,F,0
1652,1384,Mahesh Sheikh,67,M,0
1653,1385,Ayesha Reddy,34,F,0
1654,1386,Savitha Fernandes,34,F,0
1655,1387,Roopa Kumar,56,F,0
1656,1388,Kiran Hegde,33,M,0
1657,1389,Nagaraj Fernandes,46,M,0
1658,1390,Kavitha Kulkarni,69,F,0
1659,1391,Joseph Reddy,63,M,0
1660,1392,Savitha Murthy,67,F,0
1661,1393,Shobha Khan,31,F,0
1662,1394,Harish Gowda,33,M,0
1663,1395,Salman Hegde,29,M,0
1664,1396,Savitha Khan,60,F,0
1665,1397,Harish Kumar,27,M,0
1666,1398,Deepak Swamy,41,M,0
1667,1399,Karthik D'Souza,32,M,0
1668,1399,Basavaraj Kulkarni,21,M,0
1669,1400,Ayesha Kumar,70,F,0
1670,1401,Pooja Gowda,20,F,0
1671,1401,Santosh Kumar,32,M,0
1672,1402,Naveen Hegde,57,M,0
1673,1403,Deepak Naik,72,M,0
1674,1404,Rekha,45,F,0
1675,1405,Shivakumar,52,M,0
1676,1406,Deepak Rao,75,M,0
1677,1407,Umesh Kumar,22,M,0
1678,1408,Manjula Hegde,65,F,0
1679,1409,Kavitha Sheikh,36,F,0
1680,1410,Peter Murthy,66,M,0
1681,1410,Ayesha Reddy,22,F,0
1682,1411,Naveen Hegde,42,M,0
1683,1412,Rekha Reddy,14,F,0
1684,1413,Umesh Naik,59,M,0
1685,1413,Pooja Hegde,73,F,0
1686,1414,Roopa Gowda,70,F,0
1687,1415,Imran Shetty,68,M,0
1688,1416,Joseph,61,M,0
1689,1416,Savitha Murthy,49,F,0
1690,1417,Shruthi Sheikh,57,F,0
1691,1418,Pooja Reddy,71,F,0
1692,1419,Roopa Naik,32,F,0
1693,1419,Asha Fernandes,41,F,0
1694,1420,Suresh Naik,75,M,0
1695,1421,Geetha Hegde,56,F,0
1696,1422,Sunitha Naik,25,F,0
1697,1423,Bhagya Naik,19,F,0
1698,1423,Roopa Fernandes,57,F,0
1699,1424,Bhagya Rao,14,F,0
1700,1425,Karthik Kumar,35,M,0
1701,1426,Ayesha Kumar,12,F,0
1702,1427,Ayesha Gowda,20,F,0
1703,1428,Lakshmi Khan,64,F,0
1704,1428,Manjula Fernandes,61,F,0
1705,1429,Raghavendra Poojary,74,M,0
1706,1430,Sunitha Murthy,68,F,0
1707,1431,Roopa Shetty,32,F,0
1708,1431,Naveen Hegde,17,M,0
1709,1432,Asha Poojary,55,F,0
1710,1433,Manjula Swamy,65,F,0
1711,1434,Vani Rao,35,F,0
1712,1434,Fathima Kulkarni,14,F,0
1713,1435,Rekha Hegde,46,F,0
1714,1436,Ayesha Kulkarni,45,F,0
1715,1437,Padma Gowda,56,F,0
1716,1438,Suresh Patil,56,M,0
1717,1439,Ravi Fernandes,67,M,0
1718,1440,Girish,60,M,0
1719,1441,Pooja Kulkarni,43,F,0
1720,1442,Geetha Naik,62,F,0
1721,1443,Vinay Shetty,29,M,0
1722,1443,Naveen Reddy,48,M,0
1723,1444,Santosh Shetty,28,M,0
1724,1445,Joseph Poojary,40,M,0
1725,1446,Imran Kumar,13,M,0
1726,1447,Girish Kulkarni,44,M,0
1727,1447,Basavaraj Desai,29,M,0
1728,1448,Asha Rao,19,F,0
1729,1449,Manjunath Desai,20,M,0
1730,1450,Umesh Reddy,50,M,0
1731,1451,Abdul Naik,53,M,0
1732,1452,Savitha Kulkarni,24,F,0
1733,1453,Abdul Murthy,22,M,0
1734,1453,Mary Acharya,42,F,0
1735,1454,Venkatesh Desai,75,M,0
1736,1455,Ayesha Kumar,65,F,0
1737,1456,Abdul Hegde,44,M,0
1738,1457,Salman Hegde,67,M,0
1739,1457,Imran Desai,29,M,0
1740,1458,Ravi Desai,40,M,0
1741,1459,Manjunath Rao,50,M,0
1742,1460,Lokesh Kumar,41,M,0
1743,1461,Joseph Shetty,73,M,0
1744,1462,Basavaraj Patil,74,M,0
1745,1463,Roopa Acharya,62,F,0
1746,1464,Umesh Gowda,74,M,0
1747,1465,Lokesh Acharya,52,M,0
1748,1466,Meena Hegde,25,F,0
1749,1467,Vani,47,F,0
1750,1468,Pooja D'Souza,34,F,0
1751,1469,Manjula Reddy,57,F,0
1752,1470,Shobha Poojary,74,F,0
1753,1471,Shruthi Gowda,75,F,0
1754,1472,Savitha Desai,39,F,0
1755,1473,Savitha Khan,15,F,0
1756,1474,Ravi Gowda,43,M,0
1757,1475,Roopa Kulkarni,56,F,0
1758,1476,Chandrashekar D'Souza,58,M,0
1759,1477,Mary Murthy,15,F,0
1760,1477,Kiran Khan,73,M,0
1761,1478,Shruthi Desai,50,F,0
1762,1479,Ayesha Murthy,74,F,0
1763,1480,Meena D'Souza,46,F,0
1764,1481,Kiran Kumar,40,M,0
1765,1482,Venkatesh Murthy,54,M,0
1766,1483,Prakash Rao,16,M,0
1767,1484,Ayesha Swamy,52,F,0
1768,1485,Shruthi Desai,18,F,0
1769,1486,Pooja Rao,40,F,0
1770,1486,Harish Shetty,57,M,0
1771,1487,Rekha Gowda,21,F,0
1772,1488,Lakshmi Desai,50,F,0
1773,1488,Santosh Kumar,68,M,0
1774,1489,Manjunath Desai,60,M,0
1775,1490,Deepak Poojary,67,M,0
1776,1491,Shruthi Acharya,33,F,0
1777,1491,Pooja Rao,37,F,0
1778,1492,Raghavendra Kumar,62,M,0
1779,1493,Nagaraj Hegde,73,M,0
1780,1494,Meena Kumar,13,F,0
1781,1494,Venkatesh Poojary,72,M,0
1782,1495,Chandrashekar Gowda,73,M,0
1783,1496,Santosh,14,M,0
1784,1497,Mahesh D'Souza,43,M,0
1785,1498,Lokesh Swamy,51,M,0
1786,1499,Lakshmi Kumar,72,F,0
1787,1499,Abdul Swamy,24,M,0
1788,1500,Asha Fernandes,66,F,0
1789,1501,Arun Patil,32,M,0
1790,1502,Roopa Poojary,39,F,0
1791,1503,Girish Naik,65,M,0
1792,1504,Vani Hegde,54,F,0
1793,1505,Manjunath D'Souza,12,M,0
1794,1506,Harish Reddy,45,M,0
1795,1507,Lakshmi,60,F,0
1796,1508,Anand Hegde,59,M,1
1797,1509,Sunitha Kumar,43,F,1
1798,1510,Abdul,57,M,0
1799,1511,Umesh Murthy,27,M,0
1800,1512,Ayesha Reddy,40,F,0
1801,1512,Pooja Hegde,52,F,0
1802,1513,Lokesh Sheikh,35,M,0
1803,1514,Shobha Kumar,20,F,0
1804,1514,Harish Reddy,73,M,0
1805,1515,Ayesha Poojary,48,F,0
1806,1516,Padma Kulkarni,33,F,0
1807,1517,Lakshmi Fernandes,69,F,0
1808,1518,Manjunath Poojary,23,M,0
1809,1519,Ayesha Rao,39,F,0
1810,1520,Abdul Sheikh,72,M,0
1811,1521,Bhagya Swamy,50,F,0
1812,1521,Kavitha Gowda,65,F,0
1813,1522,Karthik Poojary,46,M,0
1814,1523,Prakash Rao,34,M,0
1815,1524,Asha Kulkarni,61,F,0
1816,1525,Geetha Reddy,74,F,0
1817,1526,Ayesha Swamy,61,F,0
1818,1527,Santosh Patil,49,M,0
1819,1528,Shivakumar Shetty,38,M,0
1820,1529,Shobha Poojary,18,F,0
1821,1530,Pooja Reddy,24,F,0
1822,1531,Umesh Rao,42,M,0
1823,1531,Santosh Khan,58,M,0
1824,1532,Meena Reddy,59,F,0
1825,1533,Shivakumar Sheikh,24,M,0
1826,1534,Shobha,52,F,0
1827,1535,Umesh Rao,23,M,0
1828,1536,Padma Shetty,59,F,0
1829,1537,Ravi Hegde,44,M,0
1830,1538,Pooja D'Souza,21,F,0
1831,1539,Basavaraj Reddy,49,M,0
1832,1540,Meena Reddy,34,F,0
1833,1541,Nagaraj Hegde,40,M,0
1834,1542,Roopa Kumar,68,F,0
1835,1543,Padma Gowda,15,F,0
1836,1544,Ayesha Kulkarni,27,F,0
1837,1545,Mary,55,F,0
1838,1545,Manjunath Swamy,74,M,0
1839,1546,Pooja Acharya,71,F,0
1840,1547,Sunitha Poojary,30,F,0
1841,1548,Savitha Kulkarni,65,F,0
1842,1549,Fathima Reddy,20,F,0
1843,1550,Venkatesh Reddy,42,M,0
1844,1551,Bhagya Khan,45,F,0
1845,1552,Manjunath Poojary,16,M,0
1846,1553,Nagaraj Kulkarni,39,M,0
1847,1553,Kavitha Gowda,56,F,0
1848,1554,Girish Shetty,21,M,0
1849,1555,Sunitha Kulkarni,27,F,0
1850,1555,Vani Poojary,51,F,0
1851,1556,Fathima Swamy,62,F,0
1852,1557,Pooja D'Souza,36,F,0
1853,1558,Savitha Naik,53,F,0
1854,1558,Manjula Naik,67,F,0
1855,1559,Manjula Poojary,62,F,0
1856,1560,Prakash Acharya,38,M,0
1857,1561,Lakshmi Swamy,12,F,0
1858,1561,Bhagya Rao,28,F,1
1859,1562,Padma D'Souza,42,F,0
1860,1563,Joseph Swamy,34,M,0
1861,1564,Lakshmi Desai,18,F,0
1862,1565,Naveen Poojary,37,M,0
1863,1566,Mary Rao,34,F,0
1864,1567,Kavitha Reddy,26,F,0
1865,1568,Manjula Hegde,25,F,0
1866,1568,Kavitha Desai,68,F,0
1867,1569,Vani Shetty,45,F,0
1868,1570,Mahesh Desai,69,M,0
1869,1571,Bhagya Sheikh,46,F,0
1870,1572,Padma Poojary,19,F,0
1871,1573,Imran Hegde,53,M,0
1872,1574,Shruthi Murthy,27,F,0
1873,1575,Savitha Poojary,49,F,0
1874,1576,Girish Fernandes,25,M,0
1875,1576,Naveen Swamy,59,M,0
1876,1577,Roopa,25,F,0
1877,1578,Shivakumar Poojary,20,M,0
1878,1578,Arun Fernandes,24,M,0
1879,1579,Vani Kumar,50,F,0
1880,1580,Pooja Patil,57,F,0
1881,1581,Rekha Desai,47,F,0
1882,1582,Salman Khan,71,M,0
1883,1583,Imran Kulkarni,33,M,0
1884,1584,Girish Fernandes,56,M,0
1885,1585,Lakshmi Acharya,15,F,0
1886,1586,Ayesha Patil,47,F,0
1887,1587,Manjula D'Souza,65,F,0
1888,1588,Pooja Rao,54,F,0
1889,1588,Ravi Murthy,22,M,0
1890,1589,Raghavendra Swamy,26,M,0
1891,1590,Manjunath Shetty,22,M,0
1892,1590,Arun Naik,70,M,0
1893,1591,Joseph Murthy,46,M,0
1894,1592,Manjula Patil,39,F,0
1895,1592,Ravi Acharya,66,M,0
1896,1593,Harish Naik,17,M,0
1897,1594,Pooja Reddy,34,F,0
1898,1595,Meena Fernandes,38,F,0
1899,1596,Vinay Kulkarni,56,M,0
1900,1596,Chandrashekar Kumar,21,M,0
1901,1597,Pooja Poojary,13,F,0
1902,1597,Mary Murthy,57,F,0
1903,1598,Shobha Reddy,40,F,0
1904,1598,Shivakumar Khan,47,M,0
1905,1599,Joseph Shetty,62,M,0
1906,1600,Savitha Kumar,23,F,0
1907,1601,Asha Kulkarni,67,F,0
1908,1602,Harish Naik,66,M,0
1909,1603,Lokesh Patil,28,M,0
1910,1604,Basavaraj Fernandes,36,M,0
1911,1604,Naveen Sheikh,17,M,0
1912,1605,Fathima Desai,44,F,0
1913,1606,Girish Hegde,48,M,0
1914,1606,Arun Rao,43,M,0
1915,1607,Pooja Fernandes,18,F,0
1916,1608,Roopa Acharya,17,F,0
1917,1609,Lakshmi Swamy,47,F,0
1918,1610,Shobha Murthy,16,F,0
1919,1610,Salman Kulkarni,22,M,0
1920,1611,Basavaraj Poojary,42,M,0
1921,1612,Imran Gowda,36,M,0
1922,1613,Geetha Murthy,37,F,0
1923,1613,Girish,70,M,0
1924,1614,Meena D'Souza,44,F,0
1925,1615,Lokesh,24,M,0
1926,1616,Vinay Kulkarni,44,M,0
1927,1617,Santosh D'Souza,38,M,0
1928,1618,Shruthi Murthy,55,F,0
1929,1619,Vinay Murthy,17,M,0
1930,1619,Kavitha Gowda,70,F,0
1931,1620,Ayesha Swamy,51,F,0
1932,1621,Sunitha D'Souza,38,F,0
1933,1622,Kavitha Fernandes,19,F,0
1934,1623,Deepak Shetty,23,M,0
1935,1624,Manjula Poojary,44,F,0
1936,1625,Mary Kumar,43,F,0
1937,1625,Basavaraj Gowda,40,M,0
1938,1626,Nagaraj Reddy,49,M,0
1939,1627,Savitha Hegde,50,F,0
1940,1628,Rekha Kulkarni,57,F,0
1941,1629,Divya Patil,62,F,0
1942,1629,Ayesha Reddy,19,F,0
1943,1630,Mary Hegde,69,F,0
1944,1631,Rekha Poojary,26,F,0
1945,1632,Mahesh Gowda,38,M,0
1946,1632,Geetha Reddy,63,F,0
1947,1633,Bhagya Swamy,28,F,0
1948,1633,Ravi Sheikh,38,M,0
1949,1634,Padma Hegde,24,F,0
1950,1635,Meena Khan,66,F,0
1951,1636,Padma Acharya,28,F,0
1952,1637,Rekha Kulkarni,25,F,0
1953,1638,Fathima,50,F,0
1954,1639,Sunitha Shetty,46,F,0
1955,1640,Savitha Shetty,67,F,0
1956,1641,Bhagya Fernandes,21,F,0
1957,1642,Joseph Shetty,15,M,0
1958,1643,Prakash,18,M,0
1959,1644,Divya Kulkarni,38,F,0
1960,1644,Basavaraj Kumar,56,M,0
1961,1645,Joseph Rao,13,M,0
1962,1645,Nagaraj Sheikh,20,M,0
1963,1646,Kiran Swamy,14,M,0
1964,1647,Umesh,20,M,0
1965,1648,Imran Patil,35,M,0
1966,1649,Mary,65,F,0
1967,1649,Asha Swamy,13,F,1
1968,1650,Suresh,24,M,0
1969,1651,Shruthi Desai,15,F,0
1970,1652,Lakshmi Fernandes,51,F,0
1971,1652,Vani Naik,21,F,0
1972,1653,Imran Naik,18,M,0
1973,1654,Sunitha D'Souza,42,F,0
1974,1655,Ayesha Hegde,35,F,0
1975,1656,Peter Poojary,56,M,0
1976,1657,Savitha Naik,19,F,0
1977,1658,Mahesh Kumar,32,M,0
1978,1659,Ayesha Sheikh,22,F,0
1979,1660,Mahesh Khan,14,M,1
1980,1661,Lokesh Swamy,34,M,0
1981,1662,Lakshmi Reddy,22,F,0
1982,1663,Anand Kulkarni,64,M,0
1983,1664,Vinay Sheikh,68,M,0
1984,1665,Naveen Acharya,60,M,0
1985,1665,Karthik Sheikh,24,M,0
1986,1666,Geetha Acharya,14,F,0
1987,1667,Rekha Reddy,37,F,0
1988,1668,Arun Sheikh,32,M,0
1989,1669,Santosh Reddy,13,M,0
1990,1670,Geetha Kulkarni,58,F,0
1991,1671,Rekha Murthy,57,F,0
1992,1672,Shruthi Shetty,75,F,0
1993,1672,Fathima Sheikh,47,F,0
1994,1673,Basavaraj Kumar,61,M,0
1995,1674,Lokesh Fernandes,17,M,0
1996,1674,Divya Hegde,46,F,0
1997,1675,Karthik Patil,46,M,0
1998,1676,Savitha Murthy,48,F,0
1999,1677,Deepak Rao,31,M,0
2000,1678,Sunitha Shetty,32,F,0
2001,1679,Salman,30,M,0
2002,1680,Shobha Sheikh,30,F,0
2003,1681,Ayesha Acharya,68,F,0
2004,1681,Manjula Sheikh,23,F,0
2005,1682,Imran Poojary,17,M,0
2006,1682,Divya Swamy,64,F,0
2007,1683,Mahesh Gowda,43,M,0
2008,1684,Manjula Kumar,55,F,0
2009,1685,Vinay Kulkarni,70,M,0
2010,1685,Umesh Naik,40,M,0
2011,1686,Manjula Gowda,65,F,0
2012,1687,Lokesh Murthy,42,M,0
2013,1688,Mary Sheikh,61,F,0
2014,1689,Abdul Naik,41,M,0
2015,1690,Shobha Fernandes,37,F,0
2016,1691,Pooja Khan,60,F,0
2017,1691,Pooja Hegde,67,F,0
2018,1692,Vani Patil,52,F,0
2019,1692,Savitha Murthy,72,F,0
2020,1693,Sunitha Sheikh,27,F,0
2021,1694,Fathima Naik,73,F,0
2022,1694,Arun Kumar,50,M,0
2023,1695,Imran Naik,67,M,0
2024,1695,Geetha Gowda,38,F,0
2025,1696,Pooja Naik,47,F,0
2026,1697,Rekha Poojary,39,F,0
2027,1698,Kiran Acharya,68,M,0
2028,1698,Lakshmi Shetty,33,F,0
2029,1699,Manjunath Swamy,55,M,0
2030,1700,Mary Acharya,27,F,0
2031,1701,Manjunath Patil,50,M,0
2032,1702,Lakshmi Kulkarni,41,F,0
2033,1703,Ravi,33,M,0
2034,1704,Raghavendra Poojary,56,M,0
2035,1705,Suresh Gowda,49,M,0
2036,1706,Fathima Rao,55,F,0
2037,1707,Ravi Rao,34,M,0
2038,1708,Chandrashekar Sheikh,58,M,0
2039,1708,Shobha D'Souza,50,F,0
2040,1709,Peter Khan,75,M,0
2041,1709,Vinay Poojary,35,M,0
2042,1710,Santosh Acharya,56,M,0
2043,1711,Nagaraj Gowda,29,M,0
2044,1711,Kiran Hegde,48,M,0
2045,1712,Prakash Gowda,66,M,0
2046,1713,Salman Reddy,63,M,0
2047,1714,Vinay Hegde,26,M,0
2048,1714,Meena Kumar,37,F,0
2049,1715,Shruthi Gowda,44,F,0
2050,1716,Lokesh Hegde,24,M,0
2051,1716,Pooja Kumar,25,F,0
2052,1717,Pooja Sheikh,17,F,0
2053,1718,Rekha Khan,47,F,1
2054,1719,Vinay,21,M,0
2055,1720,Ayesha Naik,15,F,0
2056,1721,Vinay Acharya,64,M,1
2057,1722,Basavaraj Fernandes,47,M,0
2058,1723,Vani Gowda,70,F,0
2059,1723,Padma Desai,60,F,0
2060,1724,Shobha Kulkarni,24,F,0
2061,1725,Rekha Patil,18,F,0
2062,1726,Mahesh Naik,29,M,0
2063,1726,Manjula Hegde,66,F,0
2064,1727,Ayesha Kumar,46,F,0
2065,1728,Meena Kulkarni,24,F,0
2066,1728,Geetha Fernandes,25,F,0
2067,1729,Deepak Reddy,23,M,0
2068,1729,Savitha Poojary,34,F,0
2069,1730,Meena Shetty,36,F,0
2070,1731,Geetha Murthy,24,F,0
2071,1731,Umesh Patil,15,M,0
2072,1732,Ayesha Reddy,37,F,0
2073,1733,Geetha Acharya,65,F,0
2074,1733,Imran Swamy,57,M,0
2075,1734,Manjunath Sheikh,72,M,0
2076,1735,Vani Rao,41,F,0
2077,1736,Prakash Shetty,20,M,0
2078,1737,Bhagya Reddy,46,F,0
2079,1738,Harish Shetty,68,M,0
2080,1739,Kavitha Swamy,29,F,0
2081,1740,Kiran Kumar,35,M,0
2082,1740,Manjula Khan,65,F,0
2083,1741,Deepak Patil,60,M,0
2084,1742,Vinay Shetty,17,M,0
2085,1743,Ayesha Khan,13,F,0
2086,1743,Asha Khan,63,F,0
2087,1744,Shobha Swamy,51,F,0
2088,1745,Deepak Kumar,35,M,0
2089,1745,Roopa Shetty,53,F,0
2090,1746,Chandrashekar Acharya,66,M,0
2091,1747,Abdul Swamy,56,M,0
2092,1747,Manjunath,27,M,0
2093,1748,Harish Kumar,64,M,0
2094,1748,Savitha Desai,24,F,0
2095,1749,Geetha Reddy,13,F,0
2096,1750,Naveen Hegde,36,M,0
2097,1751,Joseph Naik,22,M,0
2098,1752,Rekha Shetty,46,F,0
