AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1372,882,Kiran Shetty,34,M,A2
1373,882,Ayesha Reddy,50,F,A3
1374,883,Girish Gowda,39,M,A1
1375,884,Santosh Desai,45,M,A1
1376,885,Harish Patil,23,M,A1
1377,885,Nagaraj Poojary,41,M,A2
1378,886,Basavaraj Swamy,34,M,A1
1379,886,Santosh Poojary,24,M,A2
1380,886,Pooja Acharya,41,F,A3
1381,887,Arun Shetty,47,M,A1
1382,887,Santosh Shetty,33,M,A2
1383,888,Nagaraj Rao,36,M,A1
1384,888,Deepak Kumar,19,M,A2
1385,889,Ravi Kumar,52,M,A1
1386,889,Salman Sheikh,40,M,A2
1387,890,Suresh Patil,42,M,A1
1388,891,Kiran Reddy,27,M,A1
1389,892,Mahesh Khan,29,M,A1
1390,893,Suresh Swamy,29,M,A1
1391,894,Karthik D'Souza,30,M,A1
1392,894,Vani Rao,47,F,A2
1393,895,Basavaraj Kumar,29,M,A1
1394,896,Arun Reddy,31,M,A1
1395,897,Abdul Swamy,23,M,A1
1396,897,Salman Naik,43,M,A2
1397,897,Harish Rao,54,M,A3
1398,898,Naveen Naik,48,M,A1
1399,898,Abdul Patil,44,M,A2
1400,899,Prakash Naik,26,M,A1
1401,900,Umesh Acharya,26,M,A1
1402,901,Girish Sheikh,28,M,A1
1403,901,Abdul Desai,49,M,A2
1404,901,Nagaraj Acharya,38,M,A3
1405,902,Girish Swamy,39,M,A1
1406,902,Harish Patil,37,M,A2
1407,903,Girish Gowda,38,M,A1
1408,903,Lakshmi Kulkarni,48,F,A2
1409,903,Raghavendra Gowda,48,M,A3
1410,904,Harish Rao,52,M,A1
1411,904,Nagaraj Kulkarni,42,M,A2
1412,905,Anand Gowda,38,M,A1
1413,906,Vani Sheikh,38,F,A1
1414,906,Pooja Fernandes,19,F,A2
1415,907,Basavaraj D'Souza,38,M,A1
1416,908,Harish Gowda,39,M,A1
1417,909,Vinay Fernandes,18,M,A1
1418,910,Mary Murthy,32,F,A1
1419,911,Mahesh Poojary,20,M,A1
1420,912,Mahesh D'Souza,46,M,A1
1421,913,Imran Desai,19,M,A1
1422,913,Shivakumar Acharya,20,M,A2
1423,913,Naveen Desai,39,M,A3
1424,914,Peter Rao,49,M,A1
1425,915,Peter Khan,21,M,A1
1426,915,Chandrashekar Khan,31,M,A2
1427,916,Shobha Poojary,24,F,A1
1428,917,Nagaraj Kulkarni,46,M,A1
1429,917,Raghavendra Murthy,20,M,A2
1430,917,Nagaraj Rao,41,M,A3
1431,918,Santosh Sheikh,44,M,A1
1432,918,Arun Sheikh,36,M,A2
1433,919,Umesh Swamy,52,M,A1
1434,919,Suresh D'Souza,35,M,A2
1435,920,Peter Poojary,46,M,A1
1436,921,Ravi Murthy,32,M,A1
1437,921,Raghavendra Khan,50,M,A2
1438,922,Deepak Patil,50,M,A1
1439,923,Kiran Poojary,29,M,A1
1440,924,Fathima Gowda,43,F,A1
1441,924,Deepak D'Souza,22,M,A2
1442,925,Kiran Gowda,21,M,A1
1443,926,Santosh Murthy,34,M,A1
1444,927,Vani Gowda,35,F,A1
1445,928,Lokesh Gowda,23,M,A1
1446,929,Salman Khan,25,M,A1
1447,930,Santosh Kulkarni,25,M,A1
1448,930,Ravi Shetty,29,M,A2
1449,931,Shruthi Sheikh,40,F,A1
1450,931,Prakash Murthy,51,M,A2
1451,932,Anand Gowda,44,M,A1
1452,932,Mahesh Desai,38,M,A2
1453,933,Karthik Kumar,47,M,A1
1454,933,Harish Murthy,48,M,A2
1455,934,Girish Swamy,45,M,A1
1456,934,Joseph D'Souza,27,M,A2
1457,934,Karthik Reddy,45,M,A3
1458,935,Arun Murthy,18,M,A1
1459,935,Joseph Murthy,36,M,A2
1460,936,Padma Desai,49,F,A1
1461,937,Ravi Acharya,28,M,A1
1462,937,Mahesh Acharya,20,M,A2
1463,938,Shruthi Gowda,50,F,A1
1464,939,Chandrashekar Acharya,45,M,A1
1465,939,Santosh Khan,25,M,A2
1466,940,Suresh Murthy,54,M,A1
1467,940,Naveen Murthy,32,M,A2
1468,941,Geetha,27,F,A1
1469,941,Mahesh Rao,24,M,A2
1470,942,Salman Sheikh,21,M,A1
1471,943,Divya Desai,35,F,A1
1472,944,Naveen Sheikh,18,M,A1
1473,945,Harish Khan,22,M,A1
1474,946,Basavaraj Naik,25,M,A1
1475,947,Kavitha Shetty,37,F,A1
1476,948,Venkatesh Rao,54,M,A1
1477,948,Arun Poojary,52,M,A2
1478,948,Padma Kulkarni,38,F,A3
1479,949,Karthik Kulkarni,35,M,A1
1480,950,Manjunath Naik,51,M,A1
1481,951,Vinay Rao,20,M,A1
1482,951,Harish Hegde,33,M,A2
1483,951,Shivakumar Swamy,48,M,A3
1484,952,Anand Desai,19,M,A1
1485,953,Harish Kulkarni,27,M,A1
1486,954,Naveen Gowda,51,M,A1
1487,955,Suresh Shetty,41,M,A1
1488,956,Basavaraj Swamy,44,M,A1
1489,957,Imran Poojary,43,M,A1
1490,957,Raghavendra Poojary,52,M,A2
1491,958,Prakash Swamy,30,M,A1
1492,959,Naveen Desai,55,M,A1
1493,960,Deepak Rao,34,M,A1
1494,961,Girish Fernandes,38,M,A1
1495,962,Karthik Kulkarni,23,M,A1
1496,962,Naveen D'Souza,45,M,A2
1497,963,Deepak Kulkarni,33,M,A1
1498,964,Manjunath Patil,48,M,A1
1499,965,Shruthi Hegde,28,F,A1
1500,965,Padma Gowda,18,F,A2
1501,966,Karthik Poojary,21,M,A1
1502,967,Anand Kulkarni,50,M,A1
1503,968,Nagaraj Desai,23,M,A1
1504,969,Girish Shetty,34,M,A1
1505,969,Peter,50,M,A2
1506,969,Kiran Gowda,46,M,A3
1507,970,Prakash Fernandes,18,M,A1
1508,970,Shivakumar Sheikh,53,M,A2
1509,971,Chandrashekar,24,M,A1
1510,972,Imran Swamy,33,M,A1
1511,973,Kiran Hegde,38,M,A1
1512,974,Suresh Patil,38,M,A1
1513,974,Salman Poojary,18,M,A2
1514,975,Abdul Reddy,38,M,A1
1515,976,Salman Shetty,52,M,A1
1516,977,Karthik Gowda,49,M,A1
1517,978,Suresh Acharya,44,M,A1
1518,978,Arun Reddy,46,M,A2
1519,979,Manjula Fernandes,46,F,A1
1520,979,Anand Sheikh,44,M,A2
1521,980,Suresh Sheikh,27,M,A1
1522,981,Chandrashekar Swamy,26,M,A1
1523,981,Anand D'Souza,44,M,A2
1524,982,Deepak Shetty,28,M,A1
1525,982,Prakash Khan,46,M,A2
1526,983,Salman Poojary,44,M,A1
1527,984,Imran Rao,33,M,A1
1528,985,Ravi Khan,51,M,A1
1529,986,Deepak Kulkarni,20,M,A1
1530,986,Ravi Rao,38,M,A2
1531,986,Padma Rao,32,F,A3
1532,987,Girish,28,M,A1
1533,987,Basavaraj Patil,41,M,A2
1534,988,Santosh Gowda,38,M,A1
1535,988,Salman Shetty,39,M,A2
1536,989,Imran Shetty,40,M,A1
1537,989,Ravi Poojary,35,M,A2
1538,990,Mahesh Hegde,51,M,A1
1539,990,Karthik Hegde,32,M,A2
1540,991,Ravi Poojary,46,M,A1
1541,992,Chandrashekar,22,M,A1
1542,992,Imran Acharya,48,M,A2
1543,993,Imran Desai,33,M,A1
1544,994,Ayesha Gowda,41,F,A1
1545,995,Naveen Patil,46,M,A1
1546,995,Chandrashekar Sheikh,49,M,A2
1547,996,Girish Khan,52,M,A1
1548,997,Suresh Hegde,49,M,A1
1549,998,Santosh Fernandes,47,M,A1
1550,999,Deepak Naik,24,M,A1
1551,1000,Prakash Gowda,30,M,A1
1552,1001,Shivakumar Swamy,37,M,A1
1553,1002,Naveen Poojary,29,M,A1
1554,1002,Salman Sheikh,19,M,A2
1555,1003,Lokesh Rao,43,M,A1
1556,1003,Harish Poojary,47,M,A2
1557,1004,Chandrashekar D'Souza,27,M,A1
1558,1005,Chandrashekar Kumar,35,M,A1
1559,1006,Deepak Kumar,41,M,A1
1560,1007,Deepak D'Souza,45,M,A1
1561,1008,Divya Shetty,35,F,A1
1562,1009,Prakash Kulkarni,55,M,A1
1563,1010,Peter Acharya,41,M,A1
1564,1011,Prakash Khan,38,M,A1
1565,1012,Roopa Murthy,51,F,A1
1566,1012,Girish D'Souza,28,M,A2
1567,1013,Vinay Kumar,44,M,A1
1568,1014,Venkatesh Sheikh,18,M,A1
1569,1015,Nagaraj Poojary,34,M,A1
1570,1015,Arun Shetty,55,M,A2
1571,1016,Arun Rao,21,M,A1
1572,1017,Asha Swamy,19,F,A1
1573,1017,Raghavendra D'Souza,19,M,A2
1574,1018,Meena D'Souza,34,F,A1
1575,1019,Girish Hegde,33,M,A1
1576,1020,Manjunath Patil,43,M,A1
1577,1020,Sunitha Shetty,30,F,A2
1578,1021,Abdul Acharya,32,M,A1
1579,1021,Vinay Acharya,19,M,A2
1580,1022,Imran Naik,39,M,A1
1581,1023,Chandrashekar Patil,25,M,A1
1582,1024,Lakshmi Swamy,19,F,A1
1583,1025,Divya Sheikh,28,F,A1
1584,1025,Ravi Kulkarni,53,M,A2
1585,1026,Basavaraj Naik,38,M,A1
1586,1026,Nagaraj Shetty,46,M,A2
1587,1027,Santosh Murthy,38,M,A1
1588,1028,Vinay Swamy,24,M,A1
1589,1029,Girish Patil,54,M,A1
1590,1029,Kiran Acharya,47,M,A2
1591,1030,Shruthi Reddy,39,F,A1
1592,1031,Anand Rao,37,M,A1
1593,1032,Anand Reddy,38,M,A1
1594,1032,Joseph Murthy,24,M,A2
1595,1033,Venkatesh Reddy,22,M,A1
1596,1033,Manjunath D'Souza,34,M,A2
1597,1034,Imran Gowda,18,M,A1
1598,1035,Lokesh Reddy,52,M,A1
1599,1036,Nagaraj,29,M,A1
1600,1037,Imran Patil,33,M,A1
1601,1038,Deepak Patil,52,M,A1
1602,1039,Arun Hegde,32,M,A1
1603,1039,Meena Sheikh,53,F,A2
1604,1040,Joseph Naik,39,M,A1
1605,1041,Salman Sheikh,51,M,A1
1606,1042,Manjunath Swamy,24,M,A1
1607,1043,Shivakumar Gowda,49,M,A1
1608,1044,Fathima Gowda,39,F,A1
1609,1045,Chandrashekar Kumar,36,M,A1
1610,1046,Peter Rao,50,M,A1
1611,1047,Manjunath Hegde,23,M,A1
1612,1047,Nagaraj Murthy,39,M,A2
1613,1048,Lokesh Sheikh,41,M,A1
1614,1049,Mary Shetty,42,F,A1
1615,1050,Deepak Desai,21,M,A1
1616,1051,Prakash Kulkarni,42,M,A1
1617,1051,Harish Khan,52,M,A2
1618,1052,Joseph D'Souza,44,M,A1
1619,1053,Nagaraj Patil,34,M,A1
1620,1054,Chandrashekar Poojary,44,M,A1
1621,1055,Pooja Naik,33,F,A1
1622,1055,Karthik Murthy,45,M,A2
1623,1055,Shruthi Desai,27,F,A3
1624,1056,Arun Reddy,32,M,A1
1625,1057,Mary Desai,47,F,A1
1626,1058,Imran Poojary,24,M,A1
1627,1058,Arun Acharya,55,M,A2
1628,1059,Basavaraj Fernandes,49,M,A1
1629,1059,Naveen Murthy,30,M,A2
1630,1059,Naveen Reddy,33,M,A3
1631,1060,Ravi,40,M,A1
1632,1060,Venkatesh D'Souza,50,M,A2
1633,1061,Mary Khan,40,F,A1
1634,1062,Suresh Shetty,37,M,A1
1635,1063,Bhagya Kumar,43,F,A1
1636,1063,Raghavendra Kulkarni,48,M,A2
1637,1064,Girish Shetty,53,M,A1
1638,1065,Suresh Khan,28,M,A1
1639,1066,Anand Kulkarni,49,M,A1
1640,1066,Rekha Gowda,55,F,A2
1641,1067,Ayesha Acharya,39,F,A1
1642,1068,Salman Patil,21,M,A1
1643,1069,Peter Desai,24,M,A1
1644,1070,Peter Gowda,24,M,A1
1645,1070,Peter Gowda,40,M,A2
1646,1071,Manjunath Swamy,26,M,A1
1647,1071,Pooja Gowda,45,F,A2
1648,1072,Harish Desai,49,M,A1
1649,1072,Salman Kulkarni,24,M,A2
1650,1073,Suresh Fernandes,37,M,A1
1651,1074,Deepak Swamy,51,M,A1
1652,1075,Girish Rao,32,M,A1
1653,1076,Salman Acharya,37,M,A1
1654,1077,Chandrashekar Murthy,30,M,A1
1655,1077,Deepak Gowda,55,M,A2
1656,1077,Shivakumar Desai,35,M,A3
1657,1078,Santosh Patil,53,M,A1
1658,1078,Roopa Poojary,29,F,A2
1659,1078,Savitha Gowda,53,F,A3
1660,1079,Shivakumar Swamy,43,M,A1
1661,1080,Joseph Fernandes,49,M,A1
1662,1081,Umesh Naik,19,M,A1
1663,1081,Kiran,44,M,A2
1664,1081,Peter,21,M,A3
1665,1082,Basavaraj Kulkarni,55,M,A1
1666,1083,Umesh Poojary,50,M,A1
1667,1083,Salman Fernandes,35,M,A2
1668,1084,Fathima Sheikh,28,F,A1
1669,1085,Abdul Shetty,28,M,A1
1670,1085,Mahesh,48,M,A2
1671,1086,Harish Reddy,21,M,A1
1672,1086,Mahesh Acharya,34,M,A2
1673,1086,Nagaraj Murthy,33,M,A3
1674,1087,Geetha Desai,22,F,A1
1675,1088,Deepak Naik,37,M,A1
1676,1089,Karthik,20,M,A1
1677,1090,Harish Khan,31,M,A1
1678,1091,Kavitha Shetty,50,F,A1
1679,1092,Lokesh Kulkarni,22,M,A1
1680,1093,Joseph Shetty,33,M,A1
1681,1094,Shobha Patil,39,F,A1
1682,1094,Umesh Swamy,33,M,A2
1683,1094,Anand Fernandes,22,M,A3
1684,1095,Raghavendra Swamy,40,M,A1
1685,1095,Chandrashekar Reddy,43,M,A2
1686,1096,Lokesh Rao,26,M,A1
1687,1096,Vinay Hegde,53,M,A2
1688,1096,Naveen Rao,35,M,A3
1689,1097,Basavaraj Poojary,29,M,A1
1690,1097,Peter D'Souza,35,M,A2
1691,1097,Basavaraj Swamy,36,M,A3
1692,1098,Anand Sheikh,46,M,A1
1693,1098,Asha Fernandes,29,F,A2
1694,1099,Peter Rao,35,M,A1
1695,1099,Santosh Desai,39,M,A2
1696,1100,Peter Kulkarni,39,M,A1
1697,1100,Umesh,40,M,A2
1698,1101,Lokesh,26,M,A1
1699,1102,Imran D'Souza,19,M,A1
1700,1102,Anand Kulkarni,21,M,A2
1701,1103,Karthik Naik,48,M,A1
1702,1103,Kiran Kulkarni,30,M,A2
1703,1103,Suresh Kumar,39,M,A3
1704,1104,Naveen Patil,20,M,A1
1705,1105,Joseph Reddy,46,M,A1
1706,1105,Vinay Kumar,36,M,A2
1707,1106,Vani Rao,35,F,A1
1708,1107,Suresh Swamy,24,M,A1
1709,1107,Raghavendra Murthy,18,M,A2
1710,1108,Raghavendra Reddy,24,M,A1
1711,1108,Anand,33,M,A2
1712,1108,Karthik,24,M,A3
1713,1109,Raghavendra Kulkarni,29,M,A1
1714,1109,Venkatesh Poojary,43,M,A2
1715,1110,Kiran Kulkarni,21,M,A1
1716,1111,Abdul Shetty,42,M,A1
1717,1111,Naveen Swamy,21,M,A2
1718,1111,Divya Poojary,55,F,A3
1719,1112,Shruthi Reddy,53,F,A1
1720,1113,Imran D'Souza,25,M,A1
1721,1114,Prakash Murthy,46,M,A1
1722,1114,Abdul Shetty,29,M,A2
1723,1115,Karthik Gowda,31,M,A1
1724,1116,Padma Desai,35,F,A1
1725,1117,Naveen Poojary,40,M,A1
1726,1118,Harish Patil,46,M,A1
1727,1118,Meena Reddy,21,F,A2
1728,1119,Peter Gowda,51,M,A1
1729,1119,Bhagya Reddy,23,F,A2
1730,1120,Nagaraj Swamy,42,M,A1
1731,1120,Ravi D'Souza,25,M,A2
1732,1121,Harish Kulkarni,38,M,A1
1733,1121,Deepak D'Souza,27,M,A2
1734,1122,Roopa Gowda,20,F,A1
1735,1123,Girish Fernandes,39,M,A1
1736,1124,Arun Fernandes,48,M,A1
1737,1125,Santosh Khan,41,M,A1
1738,1126,Abdul Gowda,22,M,A1
1739,1126,Ayesha Swamy,28,F,A2
1740,1127,Karthik Fernandes,18,M,A1
1741,1127,Raghavendra D'Souza,51,M,A2
1742,1128,Vinay Kumar,54,M,A1
1743,1129,Divya Poojary,46,F,A1
1744,1130,Manjunath Acharya,38,M,A1
1745,1130,Santosh Hegde,22,M,A2
1746,1131,Harish Acharya,33,M,A1
1747,1132,Vinay Hegde,20,M,A1
1748,1132,Nagaraj Naik,39,M,A2
1749,1133,Kiran,36,M,A1
1750,1133,Deepak Shetty,22,M,A2
1751,1134,Imran Swamy,50,M,A1
1752,1134,Harish Reddy,37,M,A2
1753,1134,Naveen Gowda,18,M,A3
1754,1135,Abdul Reddy,22,M,A1
1755,1135,Girish Kumar,49,M,A2
1756,1135,Mahesh,26,M,A3
1757,1136,Bhagya Reddy,25,F,A1
1758,1137,Salman Desai,20,M,A1
1759,1138,Abdul D'Souza,42,M,A1
1760,1139,Umesh Fernandes,53,M,A1
1761,1139,Imran Desai,51,M,A2
1762,1140,Geetha Naik,34,F,A1
1763,1141,Kiran,34,M,A1
1764,1141,Arun Poojary,25,M,A2
1765,1142,Umesh Swamy,47,M,A1
1766,1143,Joseph Kulkarni,28,M,A1
1767,1143,Manjunath Poojary,52,M,A2
1768,1144,Basavaraj Naik,26,M,A1
1769,1145,Harish Rao,36,M,A1
1770,1146,Basavaraj Sheikh,19,M,A1
1771,1146,Geetha Poojary,21,F,A2
1772,1147,Suresh Khan,25,M,A1
1773,1148,Rekha Poojary,43,F,A1
1774,1149,Lokesh Desai,26,M,A1
1775,1150,Peter Sheikh,34,M,A1
1776,1151,Girish,44,M,A1
1777,1152,Girish Acharya,39,M,A1
1778,1153,Raghavendra Murthy,27,M,A1
1779,1154,Abdul Rao,35,M,A1
1780,1155,Abdul Murthy,52,M,A1
1781,1156,Prakash Khan,38,M,A1
1782,1157,Mary,30,F,A1
1783,1157,Basavaraj Desai,28,M,A2
1784,1157,Lokesh Reddy,23,M,A3
1785,1158,Nagaraj Fernandes,43,M,A1
1786,1159,Basavaraj Swamy,22,M,A1
1787,1159,Deepak Poojary,41,M,A2
1788,1160,Harish Hegde,29,M,A1
1789,1161,Basavaraj Swamy,23,M,A1
1790,1162,Umesh,29,M,A1
1791,1163,Harish Patil,46,M,A1
1792,1163,Nagaraj Shetty,25,M,A2
1793,1164,Chandrashekar Rao,44,M,A1
1794,1164,Mary Gowda,55,F,A2
1795,1165,Mahesh Acharya,33,M,A1
1796,1165,Suresh Rao,43,M,A2
1797,1166,Anand Swamy,43,M,A1
1798,1167,Ayesha Poojary,41,F,A1
1799,1167,Deepak,22,M,A2
1800,1168,Basavaraj Khan,48,M,A1
1801,1169,Umesh Fernandes,33,M,A1
1802,1169,Mahesh Gowda,50,M,A2
1803,1170,Mary Hegde,38,F,A1
1804,1171,Raghavendra Murthy,24,M,A1
1805,1172,Chandrashekar Desai,18,M,A1
1806,1173,Harish Rao,46,M,A1
1807,1174,Suresh Acharya,43,M,A1
1808,1175,Arun,27,M,A1
1809,1176,Deepak,47,M,A1
1810,1177,Fathima Kulkarni,20,F,A1
1811,1178,Harish Kulkarni,44,M,A1
1812,1179,Harish Sheikh,50,M,A1
1813,1179,Deepak Gowda,34,M,A2
1814,1179,Basavaraj Acharya,48,M,A3
1815,1180,Peter Kulkarni,55,M,A1
1816,1180,Umesh,33,M,A2
1817,1181,Abdul Kumar,19,M,A1
1818,1181,Suresh Shetty,33,M,A2
1819,1182,Anand Swamy,28,M,A1
1820,1183,Shivakumar Swamy,38,M,A1
1821,1184,Peter Fernandes,47,M,A1
1822,1185,Umesh Rao,27,M,A1
1823,1185,Shivakumar Reddy,21,M,A2
1824,1186,Manjunath,28,M,A1
1825,1186,Peter Murthy,20,M,A2
1826,1186,Peter,37,M,A3
1827,1187,Naveen Murthy,44,M,A1
1828,1188,Shivakumar Murthy,18,M,A1
1829,1189,Mahesh Rao,26,M,A1
1830,1189,Mahesh Kulkarni,41,M,A2
1831,1190,Ravi,20,M,A1
1832,1191,Basavaraj Acharya,51,M,A1
1833,1191,Abdul Desai,40,M,A2
1834,1192,Ravi Khan,55,M,A1
1835,1192,Lakshmi Swamy,23,F,A2
1836,1193,Ravi Poojary,19,M,A1
1837,1193,Sunitha Sheikh,45,F,A2
1838,1194,Abdul Kumar,25,M,A1
1839,1195,Chandrashekar Kumar,30,M,A1
1840,1195,Santosh Hegde,21,M,A2
1841,1196,Salman Rao,52,M,A1
1842,1196,Imran Patil,24,M,A2
1843,1197,Imran Reddy,44,M,A1
1844,1198,Karthik D'Souza,36,M,A1
1845,1199,Mahesh Rao,36,M,A1
1846,1199,Girish Poojary,41,M,A2
1847,1199,Chandrashekar Kumar,36,M,A3
1848,1200,Joseph Khan,25,M,A1
1849,1200,Padma Shetty,28,F,A2
1850,1201,Chandrashekar Naik,47,M,A1
1851,1202,Nagaraj Naik,30,M,A1
1852,1202,Anand Murthy,39,M,A2
1853,1203,Ravi D'Souza,49,M,A1
1854,1204,Suresh Khan,42,M,A1
1855,1204,Imran Kumar,40,M,A2
1856,1205,Ravi Reddy,19,M,A1
1857,1205,Naveen Poojary,52,M,A2
1858,1206,Ravi Acharya,20,M,A1
1859,1207,Kavitha Hegde,31,F,A1
1860,1208,Nagaraj Patil,48,M,A1
1861,1209,Arun Reddy,51,M,A1
1862,1209,Venkatesh Gowda,51,M,A2
1863,1210,Lokesh D'Souza,34,M,A1
1864,1211,Padma Acharya,24,F,A1
1865,1211,Deepak Patil,28,M,A2
1866,1212,Abdul Gowda,22,M,A1
1867,1213,Suresh Fernandes,47,M,A1
1868,1214,Abdul Swamy,42,M,A1
1869,1215,Karthik Kumar,52,M,A1
1870,1215,Meena,30,F,A2
1871,1216,Pooja Murthy,50,F,A1
1872,1217,Mahesh Gowda,28,M,A1
1873,1217,Nagaraj Shetty,44,M,A2
1874,1217,Umesh Hegde,32,M,A3
1875,1218,Harish Reddy,55,M,A1
1876,1218,Bhagya Swamy,46,F,A2
1877,1219,Vinay Hegde,51,M,A1
1878,1220,Imran Rao,37,M,A1
1879,1221,Imran Swamy,22,M,A1
1880,1222,Meena Murthy,20,F,A1
1881,1223,Basavaraj Patil,26,M,A1
1882,1224,Naveen D'Souza,48,M,A1
1883,1225,Girish Sheikh,34,M,A1
1884,1225,Arun,36,M,A2
1885,1226,Anand Reddy,40,M,A1
1886,1226,Deepak Fernandes,42,M,A2
1887,1227,Basavaraj Reddy,25,M,A1
1888,1228,Asha Acharya,50,F,A1
1889,1228,Manjunath Reddy,40,M,A2
1890,1228,Nagaraj Fernandes,29,M,A3
1891,1229,Anand Kulkarni,36,M,A1
1892,1229,Girish,33,M,A2
1893,1230,Suresh Khan,33,M,A1
1894,1231,Joseph Hegde,41,M,A1
1895,1232,Bhagya D'Souza,44,F,A1
1896,1233,Vinay D'Souza,53,M,A1
1897,1234,Karthik Murthy,26,M,A1
1898,1235,Deepak Patil,49,M,A1
1899,1235,Umesh Kumar,23,M,A2
1900,1236,Basavaraj Desai,55,M,A1
1901,1237,Venkatesh Poojary,38,M,A1
1902,1237,Deepak,45,M,A2
1903,1238,Lokesh Khan,49,M,A1
1904,1238,Girish Rao,20,M,A2
1905,1239,Abdul Gowda,45,M,A1
1906,1239,Girish Poojary,41,M,A2
1907,1239,Chandrashekar Kulkarni,48,M,A3
1908,1240,Naveen Naik,26,M,A1
1909,1241,Vinay Murthy,29,M,A1
1910,1242,Raghavendra Sheikh,42,M,A1
1911,1242,Imran Naik,39,M,A2
1912,1243,Basavaraj Patil,31,M,A1
1913,1244,Roopa Gowda,49,F,A1
1914,1244,Raghavendra Patil,23,M,A2
1915,1245,Vinay Kumar,49,M,A1
1916,1246,Venkatesh Poojary,52,M,A1
1917,1247,Roopa Naik,18,F,A1
1918,1247,Nagaraj Poojary,36,M,A2
1919,1248,Geetha D'Souza,21,F,A1
1920,1249,Karthik Poojary,53,M,A1
1921,1249,Venkatesh Swamy,51,M,A2
1922,1250,Shruthi Swamy,19,F,A1
1923,1251,Manjunath Fernandes,22,M,A1
1924,1252,Lokesh Acharya,24,M,A1
1925,1252,Nagaraj Rao,52,M,A2
1926,1253,Joseph Gowda,19,M,A1
1927,1253,Arun,50,M,A2
1928,1254,Shivakumar Khan,27,M,A1
1929,1254,Kiran Poojary,37,M,A2
1930,1254,Meena Kumar,38,F,A3
1931,1255,Mahesh Gowda,21,M,A1
1932,1255,Deepak Kumar,40,M,A2
1933,1255,Umesh,32,M,A3
1934,1256,Suresh Sheikh,18,M,A1
1935,1257,Arun D'Souza,55,M,A1
1936,1258,Chandrashekar,44,M,A1
1937,1258,Deepak Fernandes,22,M,A2
1938,1259,Padma Swamy,24,F,A1
1939,1260,Harish,24,M,A1
1940,1261,Raghavendra Poojary,26,M,A1
1941,1261,Shivakumar Naik,53,M,A2
1942,1262,Meena Poojary,52,F,A1
1943,1262,Abdul Murthy,53,M,A2
1944,1262,Suresh Acharya,53,M,A3
1945,1263,Mahesh Kulkarni,25,M,A1
1946,1263,Suresh Gowda,44,M,A2
1947,1264,Santosh Hegde,42,M,A1
1948,1265,Sunitha Sheikh,50,F,A1
1949,1265,Vinay Desai,37,M,A2
1950,1265,Karthik,30,M,A3
1951,1266,Basavaraj,54,M,A1
1952,1267,Raghavendra Kumar,46,M,A1
1953,1268,Ravi Gowda,49,M,A1
1954,1268,Umesh Sheikh,24,M,A2
1955,1269,Ravi Desai,42,M,A1
1956,1269,Mahesh Gowda,33,M,A2
1957,1270,Roopa,21,F,A1
1958,1270,Harish Acharya,31,M,A2
1959,1271,Imran Patil,25,M,A1
1960,1271,Meena Desai,23,F,A2
1961,1272,Deepak Murthy,54,M,A1
1962,1272,Venkatesh,28,M,A2
1963,1273,Arun Kulkarni,29,M,A1
1964,1274,Vinay Desai,42,M,A1
1965,1275,Harish Shetty,30,M,A1
1966,1275,Umesh Kulkarni,24,M,A2
1967,1276,Meena Naik,39,F,A1
1968,1277,Ravi Fernandes,45,M,A1
1969,1277,Manjunath Acharya,18,M,A2
1970,1277,Venkatesh Poojary,49,M,A3
1971,1278,Joseph Swamy,31,M,A1
1972,1278,Ayesha Naik,39,F,A2
1973,1279,Manjunath Reddy,31,M,A1
1974,1280,Lakshmi D'Souza,24,F,A1
1975,1281,Sunitha Poojary,37,F,A1
1976,1282,Mary Hegde,19,F,A1
1977,1282,Venkatesh Fernandes,24,M,A2
1978,1283,Vinay Patil,49,M,A1
1979,1283,Ravi Fernandes,42,M,A2
1980,1284,Raghavendra D'Souza,32,M,A1
1981,1285,Raghavendra Naik,39,M,A1
1982,1286,Meena Desai,18,F,A1
1983,1287,Kiran Swamy,43,M,A1
1984,1287,Raghavendra Desai,28,M,A2
1985,1288,Peter Fernandes,26,M,A1
1986,1289,Santosh D'Souza,47,M,A1
1987,1290,Ravi Shetty,32,M,A1
1988,1291,Shruthi,49,F,A1
1989,1291,Basavaraj Patil,52,M,A2
1990,1292,Lokesh Shetty,19,M,A1
1991,1293,Ayesha,44,F,A1
1992,1294,Peter D'Souza,39,M,A1
1993,1295,Divya Naik,51,F,A1
1994,1296,Girish Swamy,20,M,A1
1995,1296,Joseph Acharya,33,M,A2
1996,1297,Nagaraj Khan,50,M,A1
1997,1297,Arun Khan,23,M,A2
1998,1298,Girish Patil,19,M,A1
1999,1298,Girish Desai,42,M,A2
2000,1299,Lokesh Swamy,22,M,A1
2001,1300,Savitha Murthy,41,F,A1
2002,1301,Salman Swamy,45,M,A1
2003,1302,Padma Rao,45,F,A1
2004,1303,Naveen Patil,30,M,A1
2005,1304,Divya,31,F,A1
2006,1305,Manjunath,25,M,A1
2007,1306,Deepak Khan,52,M,A1
2008,1307,Naveen Gowda,24,M,A1
2009,1307,Anand Rao,54,M,A2
2010,1307,Shivakumar Reddy,46,M,A3
2011,1308,Lokesh D'Souza,36,M,A1
2012,1309,Deepak,41,M,A1
2013,1310,Santosh Sheikh,41,M,A1
2014,1310,Arun Hegde,19,M,A2
2015,1310,Shivakumar Murthy,52,M,A3
